"","F-Value","Pr(>F)","2-1","3-1","4-1","3-2","4-2","4-3","diff 2-1","diff 3-1","diff 4-1","diff 3-2","diff 4-2","diff 4-3"
"Ppp2r4",5.85612996676223,0.0105739728343957,0.798238584446305,0.370413597461089,0.130196936815905,0.0931958628311557,0.475017530864047,0.00709025784256345,0.262076377500005,-0.484633442499995,0.688295367500004,-0.74670982,0.426218989999999,1.17292881
"Aaas",0.275501496584953,0.841968091322817,0.842375278465175,0.988632567189949,0.90248867979834,0.95549726345329,0.998899919107422,0.982489828719691,-0.2588522425,-0.0990037899999994,-0.2139484875,0.1598484525,0.044903755,-0.1149446975
"Eif5",0.923439181309362,0.459041106279932,0.599076924827841,0.585969343550202,0.478250264469582,0.999995650469623,0.996426268758342,0.997435975961123,-0.895939824999996,-0.911858557499997,-1.0460748675,-0.0159187325000012,-0.150135042500001,-0.134216309999999
"Arpc4",0.62396562889169,0.61304518842227,0.696742343324704,0.999853869613601,0.911500696016192,0.654750911899857,0.969666833442834,0.883834906792158,0.365231992500004,-0.0241613399999956,0.217910767500001,-0.389393332499999,-0.147321225000002,0.242072107499997
"Sec61g",0.623172667718306,0.613509843433426,0.982839068186913,0.77792450317083,0.983871365546694,0.933391988057721,0.887875227029495,0.57552871954866,0.139323712499998,0.365464687499998,-0.136356352500002,0.226140975,-0.275680065,-0.501821039999999
"Ruvbl1",1.20081983488749,0.351236661788641,0.93109179487946,0.308592102457222,0.692458171036413,0.621190344465604,0.955184783227999,0.887405852375861,-0.240403650000005,-0.735602852500001,-0.445738312500005,-0.495199202499997,-0.2053346625,0.289864539999996
"Plp1",0.249931046075048,0.859854353905849,0.997820295695606,0.998372390068604,0.915745024530238,0.985480473458121,0.842389217947547,0.961927729567739,0.184330942500001,-0.167080875,-0.660085672499999,-0.351411817500001,-0.844416615,-0.493004797499999
"Eif3e",0.141462494166487,0.933174206537066,0.999002991436904,0.953089277402055,0.999785867671208,0.980431374527989,0.995989502616481,0.929831500124811,-0.0852081775000002,-0.319533824999997,0.0509304975000013,-0.234325647499997,0.136138675000002,0.370464322499998
"Pcbp1",2.01886262411891,0.165054006234744,0.669877890152368,0.587308598507229,0.985727701736492,0.12317160298231,0.474566219785156,0.780860814007001,0.320781230000001,-0.360464094999998,-0.0953664775000007,-0.681245324999999,-0.416147707500002,0.265097617499997
"Romo1",1.00755381138253,0.423116693836458,0.537105903699759,0.410341081734359,0.77762903310674,0.995261759619461,0.9737006497785,0.911708348950164,1.04481435,1.222409965,0.724388599999999,0.177595615,-0.320425749999998,-0.498021364999998
"Nploc4",1.00626465862091,0.423644887581661,0.994213385477634,0.482454559648024,0.654389525644733,0.625536174678144,0.793633560555916,0.99017643744803,0.288545607499994,1.69863701,1.3529758475,1.4100914025,1.06443024,-0.345661162499997
"Actb;Actg1",1.63924503720194,0.232522176355295,0.256466529025703,0.972371159289239,0.483549340862407,0.451752770898215,0.960386676626856,0.729607616618624,0.30277014,0.0663413999999989,0.227354522500001,-0.236428740000001,-0.0754156174999991,0.161013122500002
"Cdc42",0.766640726994871,0.534385763134607,0.974791605566816,0.734836500510702,0.971121008682175,0.496271058166297,0.829303455734492,0.931354384354703,-0.177840234999998,0.441781997500001,0.186573505000002,0.619622232499999,0.36441374,-0.2552084925
"Eif4a1",1.21963732092155,0.344965581144848,0.925038625403704,0.526242262180375,0.348027009975519,0.86303793491182,0.684167553336015,0.985402288337883,-0.115446562499997,-0.261226174999997,-0.325574394999997,-0.1457796125,-0.2101278325,-0.0643482199999994
"Rps20",2.90444049913261,0.0784847550986298,0.812047929127105,0.328645172427263,0.0655213342924901,0.808260146821141,0.26865376080085,0.734933928069196,-0.446328635,-0.896461485,-1.4159870125,-0.450132849999999,-0.9696583775,-0.519525527500001
"Dnajc5",0.753122041047356,0.541418170084424,0.987439091062646,0.585519926540315,0.70121626379858,0.771433879971411,0.868415713346396,0.99703895811123,0.347920180000001,1.3776054375,1.164874315,1.0296852575,0.816954135000001,-0.212731122499999
"Rab10",0.950813398051291,0.447019564093779,0.452397985495173,0.745495942084269,0.989449142598479,0.953893949144203,0.626384834971359,0.892999473425404,0.882897377500003,0.585201737500002,0.177433490000002,-0.297695640000001,-0.705463887500001,-0.4077682475
"Ube2m",1.25080745522708,0.334840886478431,0.890088645395077,0.377967809932167,0.999999845105227,0.773594331020392,0.892997276440241,0.381562673572118,0.218111039999997,0.512012959999996,0.00226641000000072,0.29390192,-0.215844629999996,-0.509746549999996
"Ube2k",1.72065990132618,0.215785639045889,0.999194089173796,0.724324126829417,0.306049627462047,0.650475955946976,0.255241743494532,0.861269144399834,0.0719256375000015,-0.5871267325,-1.02405548,-0.659052370000001,-1.0959811175,-0.436928747499998
"Ube2n",1.48693551793471,0.267846538047849,0.654701419021305,0.918001470444601,0.734697184068954,0.315956332567377,0.998964270368993,0.38013323494356,0.393398764999997,-0.213855265000003,0.346408847499998,-0.60725403,-0.0469899174999995,0.560264112500001
"Actr2",6.51547765033541,0.00728954751656939,0.0081795900322249,0.950578314094971,0.81589983811456,0.0205886404518882,0.0379908087011745,0.984528858166017,1.24062872,0.163579942499997,0.272062302499997,-1.0770487775,-0.9685664175,0.10848236
"Arf3;Arf1;Arf2",2.42954830224973,0.115799597133776,0.092261755796371,0.863153859369825,0.520552500673654,0.306485566066762,0.635431228685602,0.921651143285281,0.635653969999996,0.189444542499999,0.342034339999998,-0.446209427499998,-0.293619629999998,0.152589797499999
"Abce1",0.146115148416148,0.93019679001564,0.974190758558242,0.999974938067619,0.996027341053713,0.96652485872981,0.917386712698503,0.997820700365428,0.191167830000005,-0.018431189999994,-0.100478177499994,-0.209599019999999,-0.291646007499999,-0.0820469875000001
"Rap2b",0.806408302936175,0.514201601673911,0.998965612031901,0.999995490515218,0.632622544745574,0.999391526001947,0.551318687403041,0.619320489638419,-0.0596559049999978,-0.00971650999999696,0.515809777500003,0.0499393950000009,0.575465682500001,0.5255262875
"Rpl27",1.14526896161054,0.37047076763607,0.655894198431004,0.808815574955038,0.30909157290864,0.992165039697685,0.911711701589904,0.788439651627827,-0.694121834999997,-0.529627319999999,-1.0828628525,0.164494514999998,-0.388741017499999,-0.553235532499997
"Rpl37a",3.40806968456301,0.0531689618508428,0.999572842304786,0.994098693741426,0.11338614461172,0.998785383522816,0.0954845648728695,0.0745163962152371,0.0795907950000014,0.192541595000002,-1.900032045,0.1129508,-1.97962284,-2.09257364
"Sec61a1;Sec61a2",0.59994656472868,0.627253439769006,0.855490918647684,0.699364749948946,0.627459471303004,0.990152509765863,0.973280369526514,0.999276563686814,-0.2942941175,-0.405306814999999,-0.451267959999999,-0.1110126975,-0.156973842499999,-0.0459611449999997
"Dad1",0.651442449265934,0.597131628223018,0.527100245375712,0.914712410304477,0.934349855583125,0.876831369404961,0.850429195492608,0.999916010869847,0.578073262500006,0.268508432500003,0.243411542500002,-0.309564830000003,-0.334661720000003,-0.0250968900000004
"Copz1",3.43255109962185,0.0522018439334607,0.475903998209322,0.99447195950161,0.365763091936459,0.616307178380407,0.0344846867010582,0.261114684668478,1.14645289999999,0.190200087499996,-1.31254959,-0.956252812499997,-2.45900249,-1.5027496775
"Ufm1",2.19734086035886,0.141196927064563,0.541825794638177,0.975133994654873,0.659670396558935,0.777643707885018,0.105188992572051,0.426500070426374,0.511588100000001,0.154760839999998,-0.435609334999999,-0.356827260000003,-0.947197435,-0.590370174999997
"Ap1s1",3.6011306572762,0.0460669569389073,0.973782715107756,0.122703360485559,0.41509058717674,0.0606417334602836,0.234199631619357,0.836103950408189,-0.262058019999998,1.5157904625,0.995035885,1.7778484825,1.257093905,-0.5207545775
"Nutf2",0.284834758976466,0.835428602475868,0.999926998571384,0.985432003576442,0.942269899370192,0.991472441506838,0.92478001988399,0.804042588857833,-0.0170326275000008,-0.101309300000004,0.1650886525,-0.0842766725000033,0.18212128,0.266397952500004
"Hnrnpk",1.34783068912084,0.305327057063529,0.999999947639242,0.373827562771247,0.765925917077015,0.371352243396936,0.763144862970023,0.892346028652655,0.00138329999999343,-0.450913432500005,-0.261349200000005,-0.452296732499999,-0.262732499999998,0.1895642325
"Ywhag",1.23063597735594,0.34135590480632,0.978093390459385,0.773200694349195,0.803184295367936,0.940294810493032,0.580563640427704,0.292433257597311,0.0762262325000052,0.185352325000004,-0.174253944999997,0.109126092499999,-0.250480177500002,-0.35960627
"Timm13",1.83621789690534,0.19429383076895,0.263606319275947,0.999909868296577,0.998617720568248,0.241015225319808,0.326709886572089,0.996237276677161,-0.639289374999993,0.0204067250000044,-0.050858492499998,0.659696099999998,0.588430882499996,-0.0712652175000024
"Timm8b",0.0242338698674213,0.9946163670981,0.999999562488867,0.998810735371161,0.996424216345333,0.998539482971276,0.995877621954227,0.999891749188987,-0.0058262349999989,0.0815830225000003,0.118183612500001,0.0874092574999992,0.1240098475,0.0366005900000008
"Rps7",1.52945710326993,0.257421683719359,0.846501826883031,0.981382810858608,0.625921308887114,0.97012027420352,0.228783185092981,0.417160340113145,0.2795801175,0.128211497499997,-0.419207572500003,-0.151368620000003,-0.698787690000003,-0.54741907
"Ppp1ca",0.326764110956439,0.806089792507134,0.999987122208832,0.837129457878837,0.998147692153846,0.821570649571181,0.996895810848973,0.908403941236285,0.0155167575000021,-0.400498389999999,-0.0816545499999997,-0.416015147500001,-0.0971713075000018,0.31884384
"Ppp1cb",1.07259323790975,0.397337838784702,0.994922514996584,0.90834538758481,0.527749201762389,0.803175170767861,0.399268702095435,0.884688766327663,0.221627950000002,-0.615810155,-1.2888646125,-0.837438105000002,-1.5104925625,-0.673054457499999
"Psmc1",1.67415420298663,0.225174858544863,0.375038515184638,0.204511650034315,0.4991059455717,0.971952579763545,0.995018785574199,0.906799940367952,0.375330930000001,0.471698287500001,0.322225097500002,0.0963673575000001,-0.0531058324999982,-0.149473189999998
"Psmc5",2.06129469546531,0.158993624949224,0.285056372552567,0.358282930855483,0.999705675677757,0.998199519766617,0.323549866956224,0.402885747474829,0.568737027500003,0.517840385000003,0.0277428600000036,-0.0508966424999997,-0.540994167499999,-0.490097524999999
"Rps8",5.05714886325079,0.0171383770324428,0.927723514621962,0.0614982114491969,0.992701270634089,0.0213806775856882,0.986170677914396,0.0385369315756074,-0.166297434999997,0.779687407500003,-0.0740709299999978,0.9459848425,0.0922265049999993,-0.8537583375
"Ywhae",3.67399574676771,0.043675803374681,0.866621292846623,0.258811043946568,0.721183119638886,0.0764224267907188,0.991367857508912,0.046784528003413,0.145510197500002,-0.368982314999997,0.199699402500002,-0.514492512499999,0.0541892050000001,0.568681717499999
"Rps23",0.72716103697728,0.555168514892726,0.670834383286324,0.533476210437266,0.839017353886208,0.995070976103675,0.988779559277499,0.944688436705045,0.759339807500002,0.9164958,0.551254747500003,0.157155992499998,-0.208085059999998,-0.365241052499996
"Rps18;Gm10260",5.02720266665787,0.0174644989399209,0.363882629930456,0.0212141959500902,0.991741448879548,0.338610741912174,0.510993262476076,0.0347647989328704,-0.356729982500003,-0.724917412500002,-0.0591301900000012,-0.368187429999999,0.297599792500002,0.665787222500001
"Rps11",1.13724882169375,0.373339041725969,0.326924323840525,0.915637634341191,0.682918717096984,0.673301840289212,0.909777661773483,0.962255563411259,-2.026907205,-0.731714247499998,-1.27626419,1.2951929575,0.750643015000001,-0.544549942499998
"Rps13",1.14140831407698,0.371848535426669,0.918479833818707,0.993311565892894,0.685582113586892,0.981460057058504,0.340139084204666,0.533284355198536,0.140356062499997,0.0580000874999946,-0.246984960000002,-0.0823559750000022,-0.387341022499999,-0.304985047499997
"Snrpf",5.43050408855584,0.0136122894634741,0.0100182434701604,0.385253522830815,0.746855607689617,0.17009264141709,0.0583434234484059,0.914046921708783,-1.6964170925,-0.723412752500003,-0.440531015000005,0.973004340000001,1.2558860775,0.282881737499999
"Snrpg",2.49079145568064,0.109998021330745,0.985491220128744,0.234056571983429,0.936876823312504,0.375882972375264,0.794721414835509,0.0939053457913342,-0.082179785000001,-0.484664915,0.138591767499999,-0.402485129999999,0.2207715525,0.623256682499999
"Lsm3",1.87351623420398,0.187877861859705,0.713174696138916,0.863010159546684,0.692131998172218,0.299442950488696,0.184731164655495,0.98705152198599,-0.412158965,0.299530025000003,0.426373002500004,0.711688990000003,0.838531967500003,0.126842977500001
"Snrpd1",1.65997069779528,0.228128413800679,0.402994695485474,0.998700248353911,0.550333753207416,0.33135879142671,0.992647389488485,0.465815547377834,-1.528867005,0.142324927499999,-1.2732687,1.6711919325,0.255598304999999,-1.4155936275
"Snrpd2",1.95823075705894,0.17417194687596,0.998661456652156,0.204334877582049,0.991426505120441,0.256039308838984,0.999104014198703,0.308928359059254,-0.0660829574999973,-0.914535047499999,-0.123840337499999,-0.848452090000002,-0.0577573800000017,0.79069471
"Snrpd3",0.386146580732044,0.765002460548216,0.797932040443927,0.827990950778554,0.823064068495028,0.999916480720454,0.999951909201242,0.999999601863474,-0.700101849999999,-0.653896807500001,-0.661668779999999,0.0462050424999987,0.03843307,-0.00777197249999872
"Arf6",3.97880047788221,0.0351099895216523,0.0457683181962374,0.366539450797277,0.0533660374424433,0.566867088188358,0.999732960029256,0.618603871100702,0.895142077499997,0.503079412499996,0.868782997499995,-0.392062665000001,-0.0263590800000024,0.365703584999999
"Psmc6",0.232005863272264,0.872333226051968,0.997659337685389,0.999129541887886,0.866965563516901,0.99994633193964,0.934826396342196,0.918141157434785,0.0488162050000014,0.0350151050000029,0.203826905000003,-0.0138010999999985,0.155010700000002,0.1688118
"Rps4x;Rps4l",6.38105612677576,0.00784966294289065,0.995016040200565,0.0114789800650921,0.938778599839974,0.0174015043364625,0.986569369234731,0.0312142630967772,0.0495786700000025,0.794984345000003,0.119155407500003,0.745405675000001,0.0695767375000003,-0.6758289375
"Rpl23a",0.900388315132791,0.46941774339435,0.659419462032395,0.984801968848692,0.920025463015672,0.460734409031565,0.949399491377944,0.763619465283514,-0.810727119999999,0.242505072499998,-0.439624307500001,1.0532321925,0.371102812499998,-0.682129379999999
"Rps6",1.93499201815516,0.17781619311967,0.999844176830893,0.387440450596072,0.922358016081635,0.351995608089711,0.944831083675677,0.15790822883378,-0.030389784999997,0.676647662500006,-0.255305769999996,0.707037447500003,-0.224915984999999,-0.931953432500002
"Mtpn",0.0903447443057663,0.963966226945636,0.999984092165256,0.990572544815671,0.969642746719793,0.993461939438173,0.975903665299763,0.998774139475032,-0.0112633674999998,-0.0958785974999969,-0.14396429,-0.0846152299999972,-0.1327009225,-0.0480856925000026
"Hist1h4a",0.589112948705282,0.633752010894929,0.809724153641489,0.999894725962281,0.981755217549601,0.776040741561844,0.602324694692148,0.989572547608143,-0.634938242499999,0.0464510874999995,0.264364714999999,0.681389329999998,0.899302957499998,0.2179136275
"Rab1A;Rab1",1.0046155122523,0.424321573142767,0.941665557367562,0.536896171900639,0.465775115049745,0.846854419254467,0.783736594457597,0.999213025872861,0.307811975,0.754166365,0.824195145000001,0.44635439,0.516383170000001,0.0700287800000012
"Ran;1700009N14Rik;Rasl2-9",2.47341669014788,0.111609524053749,0.221777782938513,0.998439703484002,0.96465748081891,0.279980487998342,0.106023686808669,0.920813262722283,-0.538258075000002,-0.0420355800000038,0.122505189999998,0.496222494999998,0.660763265,0.164540770000002
"Rpl23",0.369573415735094,0.776388135007591,0.999998225020946,0.999856466682381,0.81770551000781,0.999732542955091,0.80938685012895,0.851984914495762,0.00565338250000025,-0.0244660349999997,-0.296121599999999,-0.0301194174999999,-0.3017749825,-0.271655565
