"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"Itgax|ENSMUSG00000030789",249.34514187496,-0.251979457638435,0.176179078386855,-1.43024620145382,0.152646369453714,0.999281016435284
"Ttyh1|ENSMUSG00000030428",307.681144723074,0.0634629626106193,0.147804795192268,0.429370119745202,0.667653895247082,0.999281016435284
"Gm45114|ENSMUSG00000109136",108.287216676943,-0.406269203896183,0.219864709520766,-1.84781452549487,0.0646291788661693,0.999281016435284
"Gm26600|ENSMUSG00000097226",476.825515423177,-0.155157379666597,0.118392244309995,-1.31053668735544,0.190014341551727,0.999281016435284
"Rcn3|ENSMUSG00000019539",68.1494046958364,-0.3655048350459,0.318240889390722,-1.14851625680681,0.25075550579289,0.999281016435284
"Cblc|ENSMUSG00000040525",62.9990296094601,0.211077821803742,0.287380038153016,0.734490200364413,0.462650030556607,0.999281016435284
"Fcgrt|ENSMUSG00000003420",7.2232684753898,2.62214462437055,1.02505329811774,2.5580568631753,0.0105258878881482,NA
"Gm45552|ENSMUSG00000110279",9.28251458544339,-0.447449480612094,0.735011089110372,-0.608765618970006,0.542679805520793,NA
"Itgad|ENSMUSG00000070369",1865.95786672615,0.0319291581448476,0.0777674316038344,0.410572362830525,0.681386132447245,0.999281016435284
"Leng8|ENSMUSG00000035545",3069.43371340127,0.0397453429074662,0.0784570667183603,0.506587163781451,0.612444516779749,0.999281016435284
"4931431B13Rik|ENSMUSG00000108354",1072.48722178865,-0.227190540024997,0.126614980199904,-1.79434170953785,0.0727586446017841,0.999281016435284
"Gm44658|ENSMUSG00000109424",89.5463235050396,-0.0457104659973605,0.238516220270514,-0.19164510466214,0.848020208901683,0.999281016435284
"Gm19345|ENSMUSG00000092216",25.6638837947686,0.279493473972904,0.423083598217563,0.660610515629538,0.508862123555024,0.999281016435284
"Rps11|ENSMUSG00000003429",11.7183362172387,-0.408217442652889,0.611159218642992,-0.667939597735741,0.504172149712508,NA
"Ceacam16|ENSMUSG00000014686",177.168417939256,-0.192357788446321,0.168324835371247,-1.14277722608234,0.253131096631906,0.999281016435284
"Zfp710|ENSMUSG00000048897",392.213569047624,0.0576434378781688,0.120698771098041,0.477580984079334,0.632948468048478,0.999281016435284
"Armc5|ENSMUSG00000042178",1442.54979802494,0.0467190160176736,0.0823664239509424,0.567209474160243,0.570571871989953,0.999281016435284
"Gm15931|ENSMUSG00000081723",6.82081808376071,0.659187315015395,0.843031338406113,0.78192504238537,0.434258626824794,NA
"Gm44951|ENSMUSG00000108365",14.5395772888148,0.252831964822847,0.563726164292072,0.448501383895058,0.653791387637808,NA
"Ceacam19|ENSMUSG00000049848",317.967988106627,0.100696192107768,0.128928513767722,0.781023445978613,0.434788705062688,0.999281016435284
"Gm44949|ENSMUSG00000108655",25.8073718877834,-0.650853218588818,0.417907498316664,-1.55740976462605,0.119373229278992,0.999281016435284
"Gm44660|ENSMUSG00000108942",1236.39370664478,0.0438165886396438,0.111503507573486,0.392961527338202,0.694347897023779,0.999281016435284
"Pvr|ENSMUSG00000040511",1900.73664696506,0.101897715148464,0.0950003367912306,1.07260372531511,0.283448952588282,0.999281016435284
"Gm16184|ENSMUSG00000089886",408.305597158812,0.0644485017861781,0.117225164724634,0.54978384494123,0.582467640487013,0.999281016435284
"Igsf23|ENSMUSG00000040498",119.156408290135,-0.171249187023823,0.20251984806656,-0.845592116815831,0.397780324762015,0.999281016435284
"Idh2|ENSMUSG00000030541",7.10207112431036,-1.7282413254918,0.838818599633047,-2.06032785425578,0.0393672088129082,NA
"Gm45203|ENSMUSG00000108494",11.5275746208185,-0.161640756881192,0.660775539521441,-0.244622791270782,0.806748515239948,NA
